models/demon-attack_1000.pth,1000,3.65,", eps 0.80"
models/demon-attack_2000.pth,2000,5.57,", eps 0.59"
models/demon-attack_3000.pth,3000,8.38,", eps 0.30"
models/demon-attack_4000.pth,4000,13.93,", eps 0.10"
models/demon-attack_5000.pth,5000,17.23,", eps 0.10"
models/demon-attack_6000.pth,6000,17.25,", eps 0.10"
models/demon-attack_8000.pth,8000,18.5,", eps 0.10"
models/demon-attack_11000.pth,11000,18.77,", eps 0.10"
models/demon-attack_12000.pth,12000,22.55,", eps 0.10"
