transfer_models/assault_transfer_1000.pth,1000,3.99,", eps 0.36"
transfer_models/assault_transfer_2000.pth,2000,4.09,", eps 0.22"
transfer_models/assault_transfer_3000.pth,3000,5.03,", eps 0.10"
transfer_models/assault_transfer_5000.pth,5000,6.86,", eps 0.10"
transfer_models/assault_transfer_6000.pth,6000,7.37,", eps 0.10"
transfer_models/assault_transfer_8000.pth,8000,8.23,", eps 0.10"
transfer_models/assault_transfer_9000.pth,9000,8.33,", eps 0.10"
transfer_models/assault_transfer_10000.pth,10000,11.08,", eps 0.10"
